pool_id,cif_id,source,n_atoms,n_metal_atoms,metal_fraction,formula_weight,cell_volume,density
qmof__boydwoo_str_m3_o13_o13_pcu_sym_40,boydwoo_str_m3_o13_o13_pcu_sym_40,qmof,70,2,0.02857142857142857,801.3523200000002,54838.93265606354,0.02426518476966404
qmof__boydwoo_str_m3_o13_o13_pcu_sym_88,boydwoo_str_m3_o13_o13_pcu_sym_88,qmof,118,2,0.01694915254237288,1009.8228000000007,54583.370053776,0.030720899205955082
qmof__boydwoo_str_m3_o14_o14_nbo_sym_22,boydwoo_str_m3_o14_o14_nbo_sym_22,qmof,158,6,0.0379746835443038,2033.52408,39887.554918482114,0.08465663499838115
qmof__boydwoo_str_m3_o14_o14_pcu_sym_17,boydwoo_str_m3_o14_o14_pcu_sym_17,qmof,101,2,0.019801980198019802,956.5914600000004,41504.85535554562,0.03827160645419987
qmof__boydwoo_str_m3_o14_o16_pcu_sym_56,boydwoo_str_m3_o14_o16_pcu_sym_56,qmof,68,2,0.029411764705882353,1440.8151027999986,45611.51248799188,0.05245451499940005
qmof__boydwoo_str_m3_o14_o19_nbo_sym_62,boydwoo_str_m3_o14_o19_nbo_sym_62,qmof,114,6,0.05263157894736842,2216.3168256000017,44281.6524420449,0.08311073480576166
qmof__boydwoo_str_m3_o14_o24_nbo_sym_163,boydwoo_str_m3_o14_o24_nbo_sym_163,qmof,136,6,0.04411764705882353,2244.619160000004,40039.367001301616,0.09309032794393864
qmof__boydwoo_str_m3_o14_o24_nbo_sym_272,boydwoo_str_m3_o14_o24_nbo_sym_272,qmof,136,6,0.04411764705882353,2697.9836400000063,39283.35065518162,0.11404595485229412
qmof__boydwoo_str_m3_o14_o24_pcu_sym_108,boydwoo_str_m3_o14_o24_pcu_sym_108,qmof,66,2,0.030303030303030304,933.5122199999998,41515.156399254614,0.03733897797591641
qmof__boydwoo_str_m3_o16_o17_pcu_sym_262,boydwoo_str_m3_o16_o17_pcu_sym_262,qmof,82,2,0.024390243902439025,1996.578129999999,43104.78009949365,0.07691481030019494
qmof__boydwoo_str_m3_o16_o19_pcu_sym_16,boydwoo_str_m3_o16_o19_pcu_sym_16,qmof,74,2,0.02702702702702703,767.4237600000001,51701.31952744797,0.024648058226841258
qmof__boydwoo_str_m3_o16_o20_pcu_sym_211,boydwoo_str_m3_o16_o20_pcu_sym_211,qmof,72,2,0.027777777777777776,1036.51282,61601.227853662385,0.02794051499639718
qmof__boydwoo_str_m3_o16_o22_pcu_sym_55,boydwoo_str_m3_o16_o22_pcu_sym_55,qmof,78,2,0.02564102564102564,861.407836,46348.62177499839,0.03086178853164864
qmof__boydwoo_str_m3_o16_o24_pcu_sym_56,boydwoo_str_m3_o16_o24_pcu_sym_56,qmof,76,2,0.02631578947368421,795.4371600000002,45390.40527020423,0.02909986089224032
qmof__boydwoo_str_m3_o17_o19_pcu_sym_191,boydwoo_str_m3_o17_o19_pcu_sym_191,qmof,126,2,0.015873015873015872,1039.8918400000007,67750.45427039354,0.02548737191439244
qmof__boydwoo_str_m3_o17_o21_pcu_sym_51,boydwoo_str_m3_o17_o21_pcu_sym_51,qmof,88,2,0.022727272727272728,1003.6063600000007,77548.76260155212,0.021490060090718577
qmof__boydwoo_str_m3_o17_o24_pcu_sym_168,boydwoo_str_m3_o17_o24_pcu_sym_168,qmof,92,2,0.021739130434782608,933.5678000000004,40988.47682225179,0.03782101515853916
qmof__boydwoo_str_m3_o17_o28_pcu_sym_186,boydwoo_str_m3_o17_o28_pcu_sym_186,qmof,114,2,0.017543859649122806,1239.74232,61854.142827376665,0.03328217740600818
qmof__boydwoo_str_m3_o18_o20_pcu_sym_211,boydwoo_str_m3_o18_o20_pcu_sym_211,qmof,118,2,0.01694915254237288,1855.150739999999,38259.42425121502,0.08051742383718874
qmof__boydwoo_str_m3_o18_o28_pcu_sym_253,boydwoo_str_m3_o18_o28_pcu_sym_253,qmof,154,2,0.012987012987012988,1549.8732799999996,61471.90751525006,0.041866687300715535
qmof__boydwoo_str_m3_o1_o11_nbo_sym_147,boydwoo_str_m3_o1_o11_nbo_sym_147,qmof,169,6,0.03550295857988166,1845.6115999999997,39849.90260287556,0.07690634012613579
qmof__boydwoo_str_m3_o1_o12_pcu_sym_42,boydwoo_str_m3_o1_o12_pcu_sym_42,qmof,72,2,0.027777777777777776,725.3427263999998,40325.367427514575,0.02986854207903719
qmof__boydwoo_str_m3_o1_o18_pcu_sym_119,boydwoo_str_m3_o1_o18_pcu_sym_119,qmof,78,2,0.02564102564102564,1009.5647200000005,55112.06125687086,0.030418416941574482
qmof__boydwoo_str_m3_o1_o24_nbo_sym_62,boydwoo_str_m3_o1_o24_nbo_sym_62,qmof,113,6,0.05309734513274336,1477.21982,39809.41690795679,0.061618114797746204
qmof__boydwoo_str_m3_o1_o25_pcu_sym_109,boydwoo_str_m3_o1_o25_pcu_sym_109,qmof,72,2,0.027777777777777776,1232.9603599999984,41283.87360667202,0.0495927021009558
qmof__boydwoo_str_m3_o1_o29_pcu_sym_66,boydwoo_str_m3_o1_o29_pcu_sym_66,qmof,106,2,0.018867924528301886,1091.6682800000005,70825.1144925058,0.025594844988211646
qmof__boydwoo_str_m3_o1_o3_pcu_sym_73,boydwoo_str_m3_o1_o3_pcu_sym_73,qmof,84,2,0.023809523809523808,1047.3560400000006,49198.46381734079,0.03535020173630854
qmof__boydwoo_str_m3_o1_o4_pcu_sym_24,boydwoo_str_m3_o1_o4_pcu_sym_24,qmof,56,2,0.03571428571428571,745.1634000000003,42491.74217426213,0.0291203154633179
qmof__boydwoo_str_m3_o1_o7_nbo_sym_20,boydwoo_str_m3_o1_o7_nbo_sym_20,qmof,158,6,0.0379746835443038,1921.5764000000001,68234.8244887415,0.046762818041439634
qmof__boydwoo_str_m3_o21_o26_pcu_sym_128,boydwoo_str_m3_o21_o26_pcu_sym_128,qmof,134,2,0.014925373134328358,1101.8704800000003,54277.98518046214,0.033709780720304096
qmof__boydwoo_str_m3_o22_o22_pcu_sym_19,boydwoo_str_m3_o22_o22_pcu_sym_19,qmof,148,4,0.02702702702702703,2277.953520000004,53804.15494376286,0.07030369338228006
qmof__boydwoo_str_m3_o22_o23_pcu_sym_247,boydwoo_str_m3_o22_o23_pcu_sym_247,qmof,130,2,0.015384615384615385,1075.8332000000003,39369.52580805299,0.04537679896006958
qmof__boydwoo_str_m3_o22_o27_pcu_sym_131,boydwoo_str_m3_o22_o27_pcu_sym_131,qmof,86,2,0.023255813953488372,855.4462800000001,47350.7399023783,0.029999572767949383
qmof__boydwoo_str_m3_o23_o26_pcu_sym_87,boydwoo_str_m3_o23_o26_pcu_sym_87,qmof,108,2,0.018518518518518517,2351.5474299999996,47325.08346279985,0.08251092420253726
qmof__boydwoo_str_m3_o23_o29_pcu_sym_47,boydwoo_str_m3_o23_o29_pcu_sym_47,qmof,135,2,0.014814814814814815,1354.2774399999996,79041.79869471495,0.02845115664460964
qmof__boydwoo_str_m3_o25_o28_pcu_sym_173,boydwoo_str_m3_o25_o28_pcu_sym_173,qmof,94,2,0.02127659574468085,1165.3647999999998,68027.54639879843,0.028446326226381078
qmof__boydwoo_str_m3_o2_o14_pcu_sym_42,boydwoo_str_m3_o2_o14_pcu_sym_42,qmof,110,2,0.01818181818181818,1131.4951599999997,42637.46639777936,0.04406668771826164
qmof__boydwoo_str_m3_o2_o25_pcu_sym_73,boydwoo_str_m3_o2_o25_pcu_sym_73,qmof,120,2,0.016666666666666666,1058.7232800000004,41280.78228773183,0.042587646593154886
qmof__boydwoo_str_m3_o2_o26_pcu_sym_21,boydwoo_str_m3_o2_o26_pcu_sym_21,qmof,98,2,0.02040816326530612,945.6529600000007,43778.775172437025,0.03586883546514979
qmof__boydwoo_str_m3_o2_o6_pcu_sym_49,boydwoo_str_m3_o2_o6_pcu_sym_49,qmof,84,2,0.023809523809523808,963.4514000000006,42297.60663216553,0.03782362208772936
qmof__boydwoo_str_m3_o3_o14_pcu_sym_133,boydwoo_str_m3_o3_o14_pcu_sym_133,qmof,98,2,0.02040816326530612,953.6303600000007,46288.140980930824,0.03421050045038942
qmof__boydwoo_str_m3_o3_o17_pcu_sym_258,boydwoo_str_m3_o3_o17_pcu_sym_258,qmof,98,2,0.02040816326530612,1471.2445999999995,44172.25466885713,0.055307548893281315
qmof__boydwoo_str_m3_o3_o23_pcu_sym_82,boydwoo_str_m3_o3_o23_pcu_sym_82,qmof,128,2,0.015625,1175.8675200000002,45797.8426064805,0.04263462737499699
qmof__boydwoo_str_m3_o3_o26_pcu_sym_272,boydwoo_str_m3_o3_o26_pcu_sym_272,qmof,118,2,0.01694915254237288,1575.533191999999,49097.143044075754,0.05328689723742859
qmof__boydwoo_str_m3_o3_o5_pcu_sym_36,boydwoo_str_m3_o3_o5_pcu_sym_36,qmof,144,2,0.013888888888888888,1267.9349999999993,52473.39420780537,0.04012425026426602
qmof__boydwoo_str_m3_o40_o41_fof_sym_11,boydwoo_str_m3_o40_o41_fof_sym_11,qmof,154,6,0.03896103896103896,2349.024320000006,31987.0729167205,0.12194446993974672
qmof__boydwoo_str_m3_o4_o10_pcu_sym_199,boydwoo_str_m3_o4_o10_pcu_sym_199,qmof,56,2,0.03571428571428571,599.2308999999997,45904.8474348012,0.02167627984772512
qmof__boydwoo_str_m3_o4_o11_pcu_sym_20,boydwoo_str_m3_o4_o11_pcu_sym_20,qmof,96,2,0.020833333333333332,861.54028,32648.29756531964,0.04381916972936339
qmof__boydwoo_str_m3_o4_o21_pcu_sym_233,boydwoo_str_m3_o4_o21_pcu_sym_233,qmof,70,2,0.02857142857142857,705.3594399999998,53423.00154366965,0.021924580653853
qmof__boydwoo_str_m3_o4_o22_pcu_sym_48,boydwoo_str_m3_o4_o22_pcu_sym_48,qmof,64,2,0.03125,651.3054599999998,42584.16733228838,0.025397189339894623
qmof__boydwoo_str_m3_o4_o23_pcu_sym_219,boydwoo_str_m3_o4_o23_pcu_sym_219,qmof,77,2,0.025974025974025976,758.4154599999999,41397.40759187999,0.030421675493767723
qmof__boydwoo_str_m3_o4_o28_pcu_sym_78,boydwoo_str_m3_o4_o28_pcu_sym_78,qmof,86,2,0.023255813953488372,931.4989600000006,60791.93996970464,0.02544400481952224
qmof__boydwoo_str_m3_o4_o8_pcu_sym_198,boydwoo_str_m3_o4_o8_pcu_sym_198,qmof,76,2,0.02631578947368421,830.3221799999999,43357.14205025576,0.03180058353837793
qmof__boydwoo_str_m3_o5_o22_nbo_sym_100,boydwoo_str_m3_o5_o22_nbo_sym_100,qmof,90,6,0.06666666666666667,2312.1494528000026,29769.138119568695,0.1289729813060454
qmof__boydwoo_str_m3_o5_o7_pcu_sym_50,boydwoo_str_m3_o5_o7_pcu_sym_50,qmof,92,2,0.021739130434782608,823.527,44087.59420389781,0.031017767709788004
qmof__boydwoo_str_m3_o6_o16_pcu_sym_121,boydwoo_str_m3_o6_o16_pcu_sym_121,qmof,78,2,0.02564102564102564,1327.0300799999986,53223.60154317558,0.04140240845230565
qmof__boydwoo_str_m3_o6_o7_pcu_sym_132,boydwoo_str_m3_o6_o7_pcu_sym_132,qmof,112,2,0.017857142857142856,1095.6506000000004,50063.378070554434,0.036341347603026056
qmof__boydwoo_str_m3_o7_o10_pcu_sym_233,boydwoo_str_m3_o7_o10_pcu_sym_233,qmof,104,2,0.019230769230769232,953.6272800000005,40601.06124604072,0.03900231434393648
qmof__boydwoo_str_m3_o7_o11_pcu_sym_233,boydwoo_str_m3_o7_o11_pcu_sym_233,qmof,158,2,0.012658227848101266,1304.0516799999991,38016.43275431623,0.05696033537653546
qmof__boydwoo_str_m3_o7_o7_pcu_sym_194,boydwoo_str_m3_o7_o7_pcu_sym_194,qmof,184,4,0.021739130434782608,2338.522000000004,86377.24379779467,0.04495636776966384
qmof__boydwoo_str_m3_o8_o23_pcu_sym_193,boydwoo_str_m3_o8_o23_pcu_sym_193,qmof,108,2,0.018518518518518517,1114.6669200000003,35070.924303254425,0.05277727928986855
qmof__boydwoo_str_m4_Al_o13_o21_acs_sym_138,boydwoo_str_m4_Al_o13_o21_acs_sym_138,qmof,123,6,0.04878048780487805,1404.7190715999993,48249.24890303977,0.048344605336290015
qmof__boydwoo_str_m4_Al_o13_o21_acs_sym_47,boydwoo_str_m4_Al_o13_o21_acs_sym_47,qmof,144,6,0.041666666666666664,1626.8290675999986,50363.026966742036,0.05363881768294364
qmof__boydwoo_str_m4_Al_o17_o23_acs_sym_96,boydwoo_str_m4_Al_o17_o23_acs_sym_96,qmof,228,6,0.02631578947368421,2095.6257316,75966.36963202461,0.04580801232374573
qmof__boydwoo_str_m4_Al_o20_o23_acs_sym_151,boydwoo_str_m4_Al_o20_o23_acs_sym_151,qmof,203,6,0.029556650246305417,1801.408951599999,66280.03467188448,0.04513138766240928
qmof__boydwoo_str_m4_Al_o2_o25_acs_sym_228,boydwoo_str_m4_Al_o2_o25_acs_sym_228,qmof,205,6,0.02926829268292683,1892.4861715999994,71363.82763622983,0.04403557551538433
qmof__boydwoo_str_m5_Al_o12_o12_sra_sym_65,boydwoo_str_m5_Al_o12_o12_sra_sym_65,qmof,76,4,0.05263157894736842,1139.8854343999997,39726.898549613965,0.04764591157061023
qmof__boydwoo_str_m5_Al_o13_o20_sra_sym_68,boydwoo_str_m5_Al_o13_o20_sra_sym_68,qmof,96,4,0.041666666666666664,1044.5731144000008,47554.52824202208,0.03647506406863004
qmof__boydwoo_str_m5_Al_o13_o24_sra_sym_201,boydwoo_str_m5_Al_o13_o24_sra_sym_201,qmof,102,4,0.0392156862745098,1188.4900744,35387.55955366463,0.05576915231508716
qmof__boydwoo_str_m5_Al_o16_o26_sra_sym_45,boydwoo_str_m5_Al_o16_o26_sra_sym_45,qmof,128,4,0.03125,2056.0869143999994,60988.87385335501,0.055980909795048335
qmof__boydwoo_str_m5_Al_o19_o25_sra_sym_54,boydwoo_str_m5_Al_o19_o25_sra_sym_54,qmof,103,4,0.038834951456310676,1088.6256744000007,47812.16800744166,0.03780848132558254
qmof__boydwoo_str_m5_Al_o20_o24_sra_sym_149,boydwoo_str_m5_Al_o20_o24_sra_sym_149,qmof,95,4,0.042105263157894736,1228.6117943999998,40543.81417609005,0.0503198311196353
qmof__boydwoo_str_m5_Al_o20_o24_sra_sym_59,boydwoo_str_m5_Al_o20_o24_sra_sym_59,qmof,82,4,0.04878048780487805,1045.8641344000007,39816.106104748775,0.04361798335975054
qmof__boydwoo_str_m5_Al_o20_o24_sra_sym_71,boydwoo_str_m5_Al_o20_o24_sra_sym_71,qmof,79,4,0.05063291139240506,933.4346544000007,39443.875763333024,0.03929646059757528
qmof__boydwoo_str_m5_Al_o20_o25_sra_sym_100,boydwoo_str_m5_Al_o20_o25_sra_sym_100,qmof,72,4,0.05555555555555555,894.4001544000006,55904.6279391302,0.02656643022776873
qmof__boydwoo_str_m5_Al_o21_o26_sra_sym_130,boydwoo_str_m5_Al_o21_o26_sra_sym_130,qmof,156,4,0.02564102564102564,1624.960314399998,62152.27910813108,0.043414499394967616
qmof__boydwoo_str_m5_Al_o21_o26_sra_sym_34,boydwoo_str_m5_Al_o21_o26_sra_sym_34,qmof,100,4,0.04,1320.4974856000008,63714.07606365981,0.034415278344380316
qmof__boydwoo_str_m5_Al_o4_o19_sra_sym_55,boydwoo_str_m5_Al_o4_o19_sra_sym_55,qmof,72,4,0.05555555555555555,897.2737144000004,48346.741772123554,0.03081816895163745
qmof__boydwoo_str_m5_Al_o6_o18_sra_sym_97,boydwoo_str_m5_Al_o6_o18_sra_sym_97,qmof,157,4,0.025477707006369428,1477.1259343999993,64308.13013471519,0.038141760850781276
qmof__boydwoo_str_m5_Al_o6_o27_sra_sym_115,boydwoo_str_m5_Al_o6_o27_sra_sym_115,qmof,148,4,0.02702702702702703,1413.060474399999,78426.12258527047,0.02991913974400951
qmof__boydwoo_str_m5_Al_o7_o18_sra_sym_32,boydwoo_str_m5_Al_o7_o18_sra_sym_32,qmof,160,4,0.025,1445.2147944,72512.74570954833,0.03309536278411095
qmof__boydwoo_str_m5_Al_o7_o20_sra_sym_55,boydwoo_str_m5_Al_o7_o20_sra_sym_55,qmof,92,4,0.043478260869565216,1744.0582327999982,65668.40315986985,0.04410152661911468
qmof__boydwoo_str_m5_Al_o7_o27_sra_sym_105,boydwoo_str_m5_Al_o7_o27_sra_sym_105,qmof,164,4,0.024390243902439025,1585.1462343999983,88510.44692727747,0.02973883128912185
qmof__boydwoo_str_m7_Zn_o11_o12_bcu_sym_75,boydwoo_str_m7_Zn_o11_o12_bcu_sym_75,qmof,100,4,0.04,2065.6494799999996,67255.64583214176,0.0510007987731302
qmof__boydwoo_str_m7_Zn_o11_o22_bcu_sym_19,boydwoo_str_m7_Zn_o11_o22_bcu_sym_19,qmof,104,4,0.038461538461538464,1350.1039600000004,31357.120459877562,0.07149573483381381
qmof__boydwoo_str_m7_Zn_o19_o21_bcu_sym_127,boydwoo_str_m7_Zn_o19_o21_bcu_sym_127,qmof,100,4,0.04,1290.4740000000002,28113.783532461042,0.07622177530666872
qmof__boydwoo_str_m7_Zn_o1_o11_bcu_sym_166,boydwoo_str_m7_Zn_o1_o11_bcu_sym_166,qmof,220,8,0.03636363636363636,2253.1915999999983,63360.325927615544,0.05905134832496533
qmof__boydwoo_str_m7_Zn_o1_o11_bcu_sym_174,boydwoo_str_m7_Zn_o1_o11_bcu_sym_174,qmof,110,4,0.03636363636363636,1126.5958000000014,67799.86744355498,0.027592330320187312
qmof__boydwoo_str_m7_Zn_o1_o4_bcu_sym_76,boydwoo_str_m7_Zn_o1_o4_bcu_sym_76,qmof,110,4,0.03636363636363636,1208.567160000001,68420.37713770119,0.029331510110662366
qmof__boydwoo_str_m7_Zn_o20_o21_bcu_sym_130,boydwoo_str_m7_Zn_o20_o21_bcu_sym_130,qmof,208,8,0.038461538461538464,3667.376000000001,80126.51852233475,0.07600256734246782
qmof__boydwoo_str_m7_Zn_o25_o25_bcu_sym_35,boydwoo_str_m7_Zn_o25_o25_bcu_sym_35,qmof,132,4,0.030303030303030304,1617.5134400000013,52892.49936732746,0.05078119374199412
qmof__boydwoo_str_m7_Zn_o2_o13_bcu_sym_156,boydwoo_str_m7_Zn_o2_o13_bcu_sym_156,qmof,137,4,0.029197080291970802,1513.641620000001,35192.69608409564,0.07141996273418798
qmof__boydwoo_str_m7_Zn_o4_o22_bcu_sym_64,boydwoo_str_m7_Zn_o4_o22_bcu_sym_64,qmof,122,4,0.03278688524590164,1834.2270024000004,31775.945342520045,0.09585255644376242
qmof__boydwoo_str_m7_Zn_o4_o24_bcu_sym_230,boydwoo_str_m7_Zn_o4_o24_bcu_sym_230,qmof,118,4,0.03389830508474576,1248.6789200000007,69303.29860927621,0.02991892406146398
qmof__boydwoo_str_m7_Zn_o4_o4_bcu_sym_1,boydwoo_str_m7_Zn_o4_o4_bcu_sym_1,qmof,232,8,0.034482758620689655,2397.319999999999,44815.71921458732,0.08882694699331664
qmof__boydwoo_str_m7_Zn_o6_o25_bcu_sym_60,boydwoo_str_m7_Zn_o6_o25_bcu_sym_60,qmof,144,4,0.027777777777777776,1424.9320000000016,48038.06235192348,0.04925584291710574
qmof__boydwoo_str_m7_Zn_o8_o17_bcu_sym_102,boydwoo_str_m7_Zn_o8_o17_bcu_sym_102,qmof,188,4,0.02127659574468085,1719.3260800000025,47237.580835918394,0.06043933820364817
qmof__boydwoo_str_m7_Zn_o8_o17_bcu_sym_77,boydwoo_str_m7_Zn_o8_o17_bcu_sym_77,qmof,155,4,0.025806451612903226,1626.0355000000013,46626.154588819896,0.05790946080026724
qmof__boydwoo_str_m7_Zn_o8_o23_bcu_sym_69,boydwoo_str_m7_Zn_o8_o23_bcu_sym_69,qmof,201,4,0.01990049751243781,1805.3476800000008,53827.01310440322,0.05569416132418544
qmof__boydwoo_str_m7_Zn_o8_o25_bcu_sym_151,boydwoo_str_m7_Zn_o8_o25_bcu_sym_151,qmof,143,4,0.027972027972027972,1464.9163400000011,54625.283221212754,0.04453159175431153
qmof__boydwoo_str_m7_o11_o11_bcu_sym_6,boydwoo_str_m7_o11_o11_bcu_sym_6,qmof,132,4,0.030303030303030304,1230.7550400000011,20795.175699788528,0.0982784110525996
qmof__boydwoo_str_m7_o1_o22_bcu_sym_123,boydwoo_str_m7_o1_o22_bcu_sym_123,qmof,128,4,0.03125,1498.5955792,62334.31458707967,0.03992145451153244
qmof__core_ACOGAB_freeONLY,core_ACOGAB_freeONLY,qmof,174,2,0.011494252873563218,1849.8504799999994,42250.99120947679,0.07270241245180006
qmof__core_ANUGOG_freeONLY,core_ANUGOG_freeONLY,qmof,208,8,0.038461538461538464,2421.9918400000056,56117.9321449221,0.07166714658908444
qmof__core_ARAHIM02_freeONLY,core_ARAHIM02_freeONLY,qmof,56,4,0.07142857142857142,839.5362256000003,33615.79181202524,0.04147106539183206
qmof__core_BIBXUH_freeONLY,core_BIBXUH_freeONLY,qmof,164,8,0.04878048780487805,1820.9035600000007,32303.078773232504,0.09360350817076141
qmof__core_BIHMUC_freeONLY,core_BIHMUC_freeONLY,qmof,119,3,0.025210084033613446,1265.6980249999997,39595.93332174893,0.053079719069951445
qmof__core_CUVGIK_freeONLY,core_CUVGIK_freeONLY,qmof,37,1,0.02702702702702703,367.266125,41508.518464552544,0.014692399800347178
qmof__core_DAWBOU_freeONLY,core_DAWBOU_freeONLY,qmof,96,4,0.041666666666666664,1127.4227200000005,60666.203779630996,0.030859512454956207
qmof__core_EDOMAM_freeONLY,core_EDOMAM_freeONLY,qmof,148,4,0.02702702702702703,1527.3955200000014,38233.39858505579,0.06633728690028572
qmof__core_EGELUY_SL,core_EGELUY_SL,qmof,38,2,0.05263157894736842,416.20767719999964,33280.253123323164,0.020766942644588563
qmof__core_EHODOV_SL,core_EHODOV_SL,qmof,240,8,0.03333333333333333,3104.2852800000037,81831.83530736412,0.06299244006870565
qmof__core_EKIGIQ_freeONLY,core_EKIGIQ_freeONLY,qmof,132,4,0.030303030303030304,1642.684799999999,46297.685124874566,0.058917465898191516
qmof__core_EVEGIV_freeONLY,core_EVEGIV_freeONLY,qmof,252,12,0.047619047619047616,3044.458080000001,30882.166391181374,0.1637010018801546
qmof__core_EVUQUI_freeONLY,core_EVUQUI_freeONLY,qmof,76,2,0.02631578947368421,988.9981600000015,34761.18554225055,0.04724436338569119
qmof__core_EWUGEK_freeONLY,core_EWUGEK_freeONLY,qmof,124,2,0.016129032258064516,1145.7892400000007,33380.86417055727,0.056997559601470356
qmof__core_EXEQII_SL,core_EXEQII_SL,qmof,72,4,0.05555555555555555,900.2810880000004,40354.49345391807,0.037045488360603035
qmof__core_FATKES_freeONLY,core_FATKES_freeONLY,qmof,196,8,0.04081632653061224,3067.051040000008,46685.91762642866,0.10908981401905819
qmof__core_FEFCUQ_freeONLY,core_FEFCUQ_freeONLY,qmof,148,4,0.02702702702702703,1534.8475200000016,39140.33773417371,0.06511630751741986
qmof__core_FEHCIG_manual,core_FEHCIG_manual,qmof,216,8,0.037037037037037035,2237.032000000001,46697.83919362927,0.07954712880464727
qmof__core_FOVPUD_freeONLY,core_FOVPUD_freeONLY,qmof,336,8,0.023809523809523808,3965.7817599999958,56642.27189865088,0.11626185393609802
qmof__core_FUWXOL_SL,core_FUWXOL_SL,qmof,72,4,0.05555555555555555,1070.1815200000003,37465.28779612545,0.047432659051858395
qmof__core_GARQAU_freeONLY,core_GARQAU_freeONLY,qmof,330,6,0.01818181818181818,2975.1892800000055,56188.63820475219,0.08792556979164688
qmof__core_GEWXAJ_freeONLY,core_GEWXAJ_freeONLY,qmof,148,8,0.05405405405405406,1893.3751999999974,35552.714800258655,0.08843272602374405
qmof__core_GIRZAK_freeONLY,core_GIRZAK_freeONLY,qmof,178,6,0.033707865168539325,2021.786480000001,56396.32614317418,0.05952968329604641
qmof__core_GIWNUV_freeONLY,core_GIWNUV_freeONLY,qmof,132,12,0.09090909090909091,1903.5050399999977,32414.666504476685,0.09751278736597391
qmof__core_GOVXIA_freeONLY,core_GOVXIA_freeONLY,qmof,408,8,0.0196078431372549,3826.7196399999953,66720.41750657318,0.09523947386149755
qmof__core_HAXMUP_freeONLY,core_HAXMUP_freeONLY,qmof,108,6,0.05555555555555555,1138.0951200000015,36906.75895249472,0.051206105924916846
qmof__core_HEDCEA_freeONLY,core_HEDCEA_freeONLY,qmof,304,8,0.02631578947368421,3197.6902400000004,50361.1042923556,0.10543632116525149
qmof__core_HELDEJ_SL,core_HELDEJ_SL,qmof,139,3,0.02158273381294964,1395.246199999999,44760.31816496309,0.05176149137471408
qmof__core_HIGRIA_freeONLY,core_HIGRIA_freeONLY,qmof,196,10,0.05102040816326531,2400.69995,42005.540131782036,0.09490310186830458
qmof__core_IBASOV_freeONLY,core_IBASOV_freeONLY,qmof,178,10,0.056179775280898875,2531.285600000002,61988.20730439563,0.06780803656543177
qmof__core_ILIMUN_freeONLY,core_ILIMUN_freeONLY,qmof,153,3,0.0196078431372549,1509.4327199999984,33216.60521210398,0.07545840352917671
qmof__core_IQOJEF_freeONLY,core_IQOJEF_freeONLY,qmof,488,8,0.01639344262295082,4631.454719999961,82137.98462652779,0.09363160701735869
qmof__core_LIBZIG_freeONLY,core_LIBZIG_freeONLY,qmof,88,4,0.045454545454545456,1464.161319999998,49389.42840752522,0.04922707449868312
qmof__core_MAKRAU_freeONLY,core_MAKRAU_freeONLY,qmof,234,4,0.017094017094017096,2157.478760000002,54802.13978981471,0.06537295405033748
qmof__core_MASMIC_freeONLY,core_MASMIC_freeONLY,qmof,46,2,0.043478260869565216,491.4946399999997,49455.80043504864,0.016502534456324585
qmof__core_MAYJOM_freeONLY,core_MAYJOM_freeONLY,qmof,304,16,0.05263157894736842,4735.04479999997,76482.73493407252,0.10280394495932628
qmof__core_MUPYUS_freeONLY,core_MUPYUS_freeONLY,qmof,78,6,0.07692307692307693,1514.8477999999975,40677.40790415493,0.06183933739780212
qmof__core_NEBNOZ_freeONLY,core_NEBNOZ_freeONLY,qmof,168,4,0.023809523809523808,1687.0394400000023,44905.09220175526,0.062384793342112076
qmof__core_NEJSOM_freeONLY,core_NEJSOM_freeONLY,qmof,116,4,0.034482758620689655,1275.086240000001,34668.723711215396,0.06107321782137439
qmof__core_NISCOJ_freeONLY,core_NISCOJ_freeONLY,qmof,212,4,0.018867924528301886,1991.364000000001,44190.661998389376,0.07482887941215646
qmof__core_ODODIW_freeONLY,core_ODODIW_freeONLY,qmof,139,5,0.03597122302158273,1524.2619200000015,64112.592058148446,0.03947892893793918
qmof__core_OPIWEQ_freeONLY,core_OPIWEQ_freeONLY,qmof,100,4,0.04,1072.447820000001,47238.88649256247,0.037698634202150194
qmof__core_OTIBUQ_freeONLY,core_OTIBUQ_freeONLY,qmof,94,2,0.02127659574468085,876.7356772000006,36674.07313212155,0.03969708621749668
qmof__core_PENNUT_freeONLY,core_PENNUT_freeONLY,qmof,142,6,0.04225352112676056,1713.4438000000002,37994.211924454095,0.07488615302722687
qmof__core_QIWDOR_freeONLY,core_QIWDOR_freeONLY,qmof,112,4,0.03571428571428571,1243.011440000001,35375.406670420874,0.05834757111291652
qmof__core_RONSIY_freeONLY,core_RONSIY_freeONLY,qmof,200,4,0.02,1895.8696800000027,43324.592157229556,0.07266463484289516
qmof__core_RUJGOT_freeONLY,core_RUJGOT_freeONLY,qmof,86,6,0.06976744186046512,1130.1308300000012,28631.52739692582,0.06554405455105337
qmof__core_SIZNIA_freeONLY,core_SIZNIA_freeONLY,qmof,132,4,0.030303030303030304,1343.2083200000006,38095.145153771424,0.05854945245487115
qmof__core_TATSIS_freeONLY,core_TATSIS_freeONLY,qmof,108,4,0.037037037037037035,1212.5444600000003,47346.36996474684,0.04252654316093497
